Geo Point;Geo Shape;CODE_EXPL;NOM_EXPL;ID_HASTUS;NOM_ARRET;ADRESSE;X_PHYS;Y_PHYS;X_PROJ;Y_PROJ;X_DECALE;Y_DECALE;CONC_LIGNE;CONC_PTY;CONC_MODE;CODE_INSEE;COMMUNE
43.555234306831395, 1.5309484908393953;"{""coordinates"": [1.530948490839395, 43.555234306831395], ""type"": ""Point""}";6192449487677451;tisseo;27371;Moulin;AVENUE DES CHÊNES;1581307.0;2262719.0;1581304.7;2262721.8;1581308.69177337;2262718.78906238;109;109/12;bus;31506;SAINT-ORENS-DE-GAMEVILLE
43.530691474231915, 1.487539155136137;"{""coordinates"": [1.487539155136137, 43.530691474231915], ""type"": ""Point""}";6192449487677451;tisseo;14980;Moulin Armand;INCONNU;1577751.0;2260055.0;1577754.9;2260057.9;1577750.62283883;2260055.31042623;81 L06;81/14 L06/12;bus lineo;31035;AUZEVILLE-TOLOSANE
43.580883167934786, 1.4946796233872341;"{""coordinates"": [1.494679623387234, 43.580883167934786], ""type"": ""Point""}";6192449487677451;tisseo;22041;Moulinais;AVENUE MARCEL DASSAULT;1578428.0;2265620.0;1578423.1;2265617.4;1578427.37598916;2265619.99150858;L12;L12/26;lineo;31555;TOULOUSE
43.66642121365502, 1.4402486277624893;"{""coordinates"": [1.440248627762489, 43.66642121365502], ""type"": ""Point""}";6192449487677451;tisseo;4751;Moulis;ROUTE DE LAUNAGUET;1574209.0;2275202.0;1574214.6;2275198.0;1574210.86295341;2275201.32181919;26 60;26/6 60/10 60/211 60/7;bus;31282;LAUNAGUET
43.5484692672436, 1.2413858947087972;"{""coordinates"": [1.241385894708797, 43.5484692672436], ""type"": ""Point""}";6192449487677451;tisseo;17110;Moundran;ROUTE DE BRAGOT;1557899.0;2262417.0;1557903.6;2262414.3;1557899.71622126;2262417.44900979;116;116/3;bus;31187;FONSORBES
43.49716041412302, 1.3002203183651708;"{""coordinates"": [1.300220318365171, 43.49716041412302], ""type"": ""Point""}";6192449487677451;tisseo;70910;Mounicard;ROUTE DE SAINT-LYS;1562537.0;2256620.0;1562533.6;2256614.8;1562536.28153239;2256619.02011659;315;315/12;bus;31547;SEYSSES
43.710834279647486, 1.462901668431516;"{""coordinates"": [1.462901668431516, 43.710834279647486], ""type"": ""Point""}";6192449487677451;tisseo;30020;Moureau;ROUTE DE GRATENTOUR;1576126.0;2280102.0;1576129.2;2280105.2;1576125.8963079;2280101.44697795;33 SC10;33/12 33/15 SC10/4;bus scolaire;31410;PECHBONNIEU
43.464928571312036, 1.3247614358128896;"{""coordinates"": [1.32476143581289, 43.464928571312036], ""type"": ""Point""}";6192449487677451;tisseo;24002;Muret Gare SNCF - Parvis;MURET GARE SNCF_TRAVÉE2;1564450.0;2253000.0;1564453.2;2252998.4;1564448.76585604;2253000.71045629;302 303;302/1 302/2 303/5 303/6;bus;31395;MURET
43.597132822590886, 1.4464162843112205;"{""coordinates"": [1.44641628431122, 43.597132822590886], ""type"": ""Point""}";6192449487677451;tisseo;16590;Musée Paul-Dupuy;RUE THÉODORE OZENNE;1574564.0;2267496.0;1574558.1;2267491.5;1574562.1228704;2267494.46926148;NCV;NCV/22;bus;31555;TOULOUSE
43.51428391592217, 1.3304353268127438;"{""coordinates"": [1.330435326812744, 43.51428391592217], ""type"": ""Point""}";6192449487677451;tisseo;12930;Méditerranée;AVENUE DES PYRÉNÉES;1565018.0;2258473.0;1565022.1;2258469.1;1565018.72137686;2258472.7857707;58 87;58/126 58/129 58/134 58/18 58/19 58/20 87/36;bus;31203;FROUZINS
43.52640818165697, 1.3458918976686371;"{""coordinates"": [1.345891897668637, 43.52640818165697], ""type"": ""Point""}";6192449487677451;tisseo;12870;Méroc;D15;1566294.0;2259795.0;1566297.6;2259791.2;1566294.399078;2259795.0411064;58 85;58/126 58/129 58/134 58/18 58/19 58/20 85/12;bus;31588;VILLENEUVE-TOLOSANE
43.577251372160084, 1.4221934569997128;"{""coordinates"": [1.422193456999713, 43.577251372160084], ""type"": ""Point""}";6192449487677451;tisseo;5131;Orbesson;ROUTE DE SEYSSES;1572567.0;2265324.0;1572563.3;2265326.6;1572567.7106337;2265324.24493941;L04;L04/41;lineo;31555;TOULOUSE
43.56194236112487, 1.3898813105987566;"{""coordinates"": [1.389881310598757, 43.56194236112487], ""type"": ""Point""}";6192449487677451;tisseo;4733;Ourliac;INCONNU;1569925.0;2263673.0;1569929.0;2263674.5;1569925.91526064;2263670.56497992;87;87/31 87/35;bus;31555;TOULOUSE
43.592698854205345, 1.444051917032126;"{""coordinates"": [1.444051917032126, 43.592698854205345], ""type"": ""Point""}";6192449487677451;tisseo;60251;Palais de Justice;INCONNU;1574364.0;2267007.0;1574363.7;2267010.0;1574365.91390156;2267005.51684934;1005;1005/22 1005/26 1005/5;tram;31555;TOULOUSE
43.47336621376106, 1.4338105441186124;"{""coordinates"": [1.433810544118612, 43.47336621376106], ""type"": ""Point""}";6192449487677451;tisseo;13790;Palombes;RUE DES BICHES;1573290.0;2253767.0;;;1573290.0;2253767.0;119;119;TAD;31227;GOYRANS
43.61282812493865, 1.5760734861755632;"{""coordinates"": [1.576073486175563, 43.61282812493865], ""type"": ""Point""}";6192449487677451;tisseo;20030;Pampare;D50;1585061.0;2269054.0;1585056.3;2269058.0;1585060.26311994;2269054.95144619;102 106;102/5 106;TAD bus;31355;MONS
43.5777411165244, 1.4857052251281109;"{""coordinates"": [1.485705225128111, 43.5777411165244], ""type"": ""Point""}";6192449487677451;tisseo;7341;Parc Alalouf;ROUTE DE REVEL;1577697.0;2265284.0;1577693.3;2265280.1;1577696.76384098;2265283.70580167;L09;L09/33;bus;31555;TOULOUSE
43.552503259966834, 1.4690019322137877;"{""coordinates"": [1.469001932213788, 43.552503259966834], ""type"": ""Point""}";6192449487677451;tisseo;14810;Parc St Agne;AVENUE TOLOSANE;1576297.0;2262505.0;1576301.7;2262507.8;1576297.21657121;2262505.58666174;112 56 81 82;112/7 56/7 81/14 82/60 82/61;bus;31446;RAMONVILLE-SAINT-AGNE
43.56037183010492, 1.530020291520855;"{""coordinates"": [1.530020291520855, 43.56037183010492], ""type"": ""Point""}";6192449487677451;tisseo;18390;Partanaïs;AVENUE DE LA MARQUEILLE;1581242.0;2263291.0;1581243.5;2263294.5;1581242.54692722;2263289.59167521;83;83/4;bus;31506;SAINT-ORENS-DE-GAMEVILLE
43.61507350251164, 1.4423291598429664;"{""coordinates"": [1.442329159842966, 43.61507350251164], ""type"": ""Point""}";6192449487677451;tisseo;5241;Passerelle;BOULEVARD MATABIAU;1574271.0;2269495.0;1574272.9;2269487.9;1574274.38199607;2269492.67532068;15 27;15/4 27/7;bus;31555;TOULOUSE
43.5942436959815, 1.4572163236495757;"{""coordinates"": [1.457216323649576, 43.5942436959815], ""type"": ""Point""}";6192449487677451;tisseo;2601;Passerelle St-Sauveur;BOULEVARD BERNARD GRIFFOUL DORVAL;1575430.0;2267159.0;1575425.7;2267155.5;1575429.63903583;2267158.57960983;27;27/7;bus;31555;TOULOUSE
43.56536316201146, 1.3371237585173124;"{""coordinates"": [1.337123758517312, 43.56536316201146], ""type"": ""Point""}";6192449487677451;tisseo;27761;Passerive;D63;1565671.0;2264136.0;1565674.5;2264138.9;1565670.22169539;2264136.31231577;48;48/3;bus;31557;TOURNEFEUILLE
43.57182910487159, 1.332267285003267;"{""coordinates"": [1.332267285003267, 43.57182910487159], ""type"": ""Point""}";6192449487677451;tisseo;27771;Pasteur;D63;1565293.0;2264862.0;1565297.6;2264864.2;1565293.29536736;2264861.65635344;48;48/3;bus;31557;TOURNEFEUILLE
43.57701263978455, 1.4558313668492926;"{""coordinates"": [1.455831366849293, 43.57701263978455], ""type"": ""Point""}";6192449487677451;tisseo;8180;Pastourelles;AVENUE ALBERT BEDOUCE;1575283.0;2265247.0;1575288.1;2265242.7;1575284.70687548;2265246.37242509;44;44/53;bus;31555;TOULOUSE
43.57596365810555, 1.4241460377454145;"{""coordinates"": [1.424146037745414, 43.57596365810555], ""type"": ""Point""}";6192449487677451;tisseo;5291;Penent;ROUTE D'ESPAGNE;1572722.0;2265178.0;1572718.3;2265178.1;1572723.29251076;2265178.37356224;L05;L05/17 L05/27;lineo;31555;TOULOUSE
43.54454599255951, 1.3501039461235687;"{""coordinates"": [1.350103946123569, 43.54454599255951], ""type"": ""Point""}";6192449487677451;tisseo;12791;Petit Barry;AVENUE DE TOULOUSE;1566674.0;2261803.0;1566671.5;2261806.0;1566675.19242747;2261802.62865318;321 87 SC42;321/5 87/31 87/35 SC42/3;bus scolaire;31157;CUGNAUX
43.633783968351416, 1.4587325132406026;"{""coordinates"": [1.458732513240603, 43.633783968351416], ""type"": ""Point""}";6192449487677451;tisseo;4431;Petit Castelet;CHEMIN DE LANUSSE;1575633.0;2271549.0;1575631.5;2271552.3;1575634.16650462;2271548.07037199;19;19/30;bus;31555;TOULOUSE
43.56985586305999, 1.334648920829869;"{""coordinates"": [1.334648920829869, 43.56985586305999], ""type"": ""Point""}";6192449487677451;tisseo;15800;Petit Marquis;AVENUE DU MARQUISAT;1565481.0;2264639.0;1565481.8;2264637.8;1565479.35497118;2264642.16140276;67;67/17;bus;31557;TOURNEFEUILLE
43.52320047445761, 1.4943557882582617;"{""coordinates"": [1.494355788258262, 43.52320047445761], ""type"": ""Point""}";6192449487677451;tisseo;15000;Peupliers;INCONNU;1578287.0;2259213.0;1578291.9;2259215.0;1578287.31652018;2259213.0020729;81 L06;81/14 L06/12;bus lineo;31113;CASTANET-TOLOSAN
43.581061773234055, 1.2913212867675148;"{""coordinates"": [1.291321286767515, 43.581061773234055], ""type"": ""Point""}";6192449487677451;tisseo;23382;Peyrette;CHEMIN DE LA PEYRETTE;1562007.0;2265954.0;1562009.2;2265949.1;1562007.54456143;2265953.81799991;121;121/7;bus;31557;TOURNEFEUILLE
43.655344837296006, 1.4915647435881578;"{""coordinates"": [1.491564743588158, 43.655344837296006], ""type"": ""Point""}";6192449487677451;tisseo;19420;Piscine;RUE DU PUY DE SANCY;1578325.0;2273896.0;1578329.2;2273898.4;1578324.87286857;2273895.89481865;43;43/123;bus;31561;L'UNION
43.52820048891216, 1.409366906476999;"{""coordinates"": [1.409366906476999, 43.52820048891216], ""type"": ""Point""}";6192449487677451;tisseo;11901;Piscine;AVENUE SALVADOR ALLENDE;1571428.0;2259895.0;1571423.6;2259895.6;1571428.59632761;2259895.40840042;50;50/2;bus;31433;PORTET-SUR-GARONNE
43.66736814967162, 1.476869698506706;"{""coordinates"": [1.476869698506706, 43.66736814967162], ""type"": ""Point""}";6192449487677451;tisseo;10461;Pitchounelle;CHEMIN DE MALBOU;1577164.0;2275253.0;1577161.7;2275247.9;1577163.78541683;2275252.44434117;40 SC15;40/6 SC15/5;bus scolaire;31561;L'UNION
43.62342067985499, 1.4674085525328124;"{""coordinates"": [1.467408552532812, 43.62342067985499], ""type"": ""Point""}";6192449487677451;tisseo;5420;Place Bet;AVENUE DU PRÉSIDENT GASTON DOUMERGUE;1576312.0;2270385.0;1576309.2;2270383.0;1576312.94498281;2270386.31286941;19;19/29;bus;31555;TOULOUSE
43.6485366731287, 1.3756938690772158;"{""coordinates"": [1.375693869077216, 43.6485366731287], ""type"": ""Point""}";6192449487677451;tisseo;60140;Place Georges Brassens;PLACE GEORGES BRASSENS;1568965.0;2273314.0;1568962.0;2273313.5;1568966.79633288;2273314.91251227;1005;1005/21 1005/23 1005/24;tram;31069;BLAGNAC
43.61216653584233, 1.448412469660453;"{""coordinates"": [1.448412469660453, 43.61216653584233], ""type"": ""Point""}";6192449487677451;tisseo;5490;Place Roquelaine;RUE MATABIAU;1574756.0;2269163.0;1574750.5;2269165.8;1574754.97213595;2269163.56393202;15 39 L09;15/4 39/46 L09/33;bus;31555;TOULOUSE
43.50643966498068, 1.6175355068667028;"{""coordinates"": [1.617535506866703, 43.50643966498068], ""type"": ""Point""}";6192449487677451;tisseo;25080;Place de la Liberté;RUE JEAN-PAUL LAURENS;1588213.0;2257180.0;1588215.3;2257185.7;1588213.71886117;2257180.95658351;201;201/9;bus;31192;FOURQUEVAUX
43.59973906463338, 1.3224369562774323;"{""coordinates"": [1.322436956277432, 43.59973906463338], ""type"": ""Point""}";6192449487677451;tisseo;23200;Place des Marots;AVENUE DES MAROTS;1564561.0;2267978.0;1564565.7;2267974.6;1564562.09839893;2267978.06820844;55;55/7;bus;31149;COLOMIERS
43.664019465437924, 1.5248185773783176;"{""coordinates"": [1.524818577378318, 43.664019465437924], ""type"": ""Point""}";6192449487677451;tisseo;30064;Place des Ormeaux;PLACE DES ORMEAUX;1581024.0;2274812.0;1581019.1;2274812.0;1581024.03364709;2274812.81186598;SC01;SC01/3;scolaire;31462;ROUFFIAC-TOLOSAN
43.63669263024831, 1.3900776424106684;"{""coordinates"": [1.390077642410668, 43.63669263024831], ""type"": ""Point""}";6192449487677451;tisseo;60101;Place du Relais;ALLÉE DES MÛRIERS;1570100.0;2271976.0;1570098.9;2271980.9;1570100.59919333;2271976.19758126;1005;1005/22 1005/25 1005/26 1005/27 1005/5;tram;31069;BLAGNAC
43.66453815700362, 1.2836993602711517;"{""coordinates"": [1.283699360271152, 43.66453815700362], ""type"": ""Point""}";6192449487677451;tisseo;29441;Plaine;D37;1561581.0;2275239.0;1561575.4;2275239.1;1561580.3986894;2275238.9855262;171 74 75;171 74/7 74/9 75/8;TAD bus;31351;MONDONVILLE
43.551072013229835, 1.5103165186934469;"{""coordinates"": [1.510316518693447, 43.551072013229835], ""type"": ""Point""}";6192449487677451;tisseo;18960;Planck;ROUTE DE BAZIÈGE LA LAURAGAISE;1579632.0;2262286.0;1579635.8;2262289.4;1579631.95769637;2262286.20051523;80;80/12;bus;31254;LABÈGE
43.549316108383536, 1.4771516767859953;"{""coordinates"": [1.477151676785995, 43.549316108383536], ""type"": ""Point""}";6192449487677451;tisseo;15140;Pompidou;RUE DES PINSONS;1576949.0;2262139.0;1576954.0;2262141.1;1576949.40110916;2262139.13780658;82;82/60 82/61;bus;31446;RAMONVILLE-SAINT-AGNE
43.56339480378515, 1.4553709256103158;"{""coordinates"": [1.455370925610316, 43.56339480378515], ""type"": ""Point""}";6192449487677451;tisseo;5520;Ponsan Bellevue;CHEMIN DE LA SALADE PONSAN;1575218.0;2263735.0;1575222.5;2263737.0;1575218.0832549;2263734.65642097;54;54/17;bus;31555;TOULOUSE
43.51199242450812, 1.3825751204218044;"{""coordinates"": [1.382575120421804, 43.51199242450812], ""type"": ""Point""}";6192449487677451;tisseo;11520;Pont Rocade;AVENUE DE LA GARE;1569228.0;2258136.0;1569232.2;2258130.1;1569229.96393202;2258134.57213595;320;320/7;bus;31458;ROQUES
43.71504734388304, 1.4049978874242555;"{""coordinates"": [1.404997887424255, 43.71504734388304], ""type"": ""Point""}";6192449487677451;tisseo;13220;Pont Rouge;D4;1571469.0;2280657.0;1571466.0;2280659.3;1571470.37788842;2280656.88461329;169 SC31 SC41;169/5 SC31/5 SC31/6 SC41/4;bus scolaire;31091;BRUGUIÈRES
43.69165537585441, 1.4270354823941669;"{""coordinates"": [1.427035482394167, 43.69165537585441], ""type"": ""Point""}";6192449487677451;tisseo;13990;Pont Vieil;RUE DU PONT VIEIL;1573196.0;2278025.0;1573192.8;2278027.6;1573196.8421949;2278024.65713219;113 60 69;113/4 60/10 60/211 69/3;bus;31116;CASTELGINEST
43.61599442127635, 1.4378573839215842;"{""coordinates"": [1.437857383921584, 43.61599442127635], ""type"": ""Point""}";6192449487677451;tisseo;5563;Pont des Minimes;BOULEVARD MATABIAU;1573912.0;2269604.0;1573913.7;2269597.2;1573912.6315156;2269602.08450009;27;27/7;bus;31555;TOULOUSE
43.611786156564655, 1.4249433140828411;"{""coordinates"": [1.424943314082841, 43.611786156564655], ""type"": ""Point""}";6192449487677451;tisseo;27403;Pont du Béarnais;BOULEVARD DE LA MARQUETTE;1572861.0;2269156.0;1572860.6;2269159.4;1572861.47316562;2269154.47683214;24;24/54;bus;31555;TOULOUSE
43.47936615433313, 1.3351097857410454;"{""coordinates"": [1.335109785741045, 43.47936615433313], ""type"": ""Point""}";6192449487677451;tisseo;23970;Porte de Muret;D817;1565319.0;2254587.0;1565325.2;2254582.4;1565321.45081072;2254585.70810819;117;117/10;bus;31395;MURET
43.52702986229423, 1.388573938809471;"{""coordinates"": [1.388573938809471, 43.52702986229423], ""type"": ""Point""}";6192449487677451;tisseo;11205;Portet Gare SNCF;PORTET GARE SNCF_TRAVÉE2;1569745.0;2259797.0;1569751.0;2259793.9;1569747.0847636;2259797.00980584;49;49/1 49/2;bus;31433;PORTET-SUR-GARONNE
43.52722092111862, 1.3887173759545948;"{""coordinates"": [1.388717375954595, 43.52722092111862], ""type"": ""Point""}";6192449487677451;tisseo;11201;Portet Gare SNCF;PORTET GARE SNCF_TRAVÉE2;1569757.0;2259818.0;1569763.8;2259814.2;1569760.19597618;2259817.66568819;85;85/12 85/19;bus;31433;PORTET-SUR-GARONNE
43.54815247567565, 1.4722051757023193;"{""coordinates"": [1.472205175702319, 43.54815247567565], ""type"": ""Point""}";6192449487677451;tisseo;14841;Poste de Ramonville;D113;1576547.0;2262017.0;1576542.8;2262014.0;1576547.02744449;2262016.66996499;56 81;56/8 81/15;bus;31446;RAMONVILLE-SAINT-AGNE
43.5705081993351, 1.4548071989254923;"{""coordinates"": [1.454807198925492, 43.5705081993351], ""type"": ""Point""}";6192449487677451;tisseo;5660;Pouset;ROUTE DE NARBONNE;1575187.0;2264526.0;1575190.8;2264529.3;1575186.74183808;2264526.37915734;34;34/2;bus;31555;TOULOUSE
43.69741919622762, 1.4832155823164899;"{""coordinates"": [1.48321558231649, 43.69741919622762], ""type"": ""Point""}";6192449487677451;tisseo;31191;Pouzou;D77;1577736.0;2278582.0;1577738.4;2278585.5;1577735.35590607;2278581.53345337;SC21;SC21/2;scolaire;31117;CASTELMAUROU
43.694275925108606, 1.432414378128206;"{""coordinates"": [1.432414378128206, 43.694275925108606], ""type"": ""Point""}";6192449487677451;tisseo;14013;Pradelle;PLACE DE LA PRADELLE;1573635.0;2278308.0;1573631.3;2278307.4;1573636.03986741;2278308.99174652;60;60/212;bus;31116;CASTELGINEST
43.52856342935736, 1.481788934585981;"{""coordinates"": [1.481788934585981, 43.52856342935736], ""type"": ""Point""}";6192449487677451;tisseo;14930;Prat;CHEMIN DEL PRAT;1577282.0;2259827.0;1577284.5;2259830.3;1577281.46828671;2259826.32398258;56;56/7;bus;31035;AUZEVILLE-TOLOSANE
43.63513487266772, 1.4554014307509346;"{""coordinates"": [1.455401430750935, 43.63513487266772], ""type"": ""Point""}";6192449487677451;tisseo;8141;Pujibet;CHEMIN DE LANUSSE;1575367.0;2271704.0;1575364.8;2271701.0;1575367.68341599;2271705.08483932;19;19/29;bus;31555;TOULOUSE
43.635027378908326, 1.4554413358602523;"{""coordinates"": [1.455441335860252, 43.635027378908326], ""type"": ""Point""}";6192449487677451;tisseo;8140;Pujibet;CHEMIN DE LANUSSE;1575370.0;2271692.0;1575373.0;2271695.2;1575370.10396434;2271691.12409796;19;19/30;bus;31555;TOULOUSE
43.609102880096195, 1.40194349258019;"{""coordinates"": [1.40194349258019, 43.609102880096195], ""type"": ""Point""}";6192449487677451;tisseo;60041;Purpan;AVENUE DU PROFESSEUR JEAN DAUSSET;1570999.0;2268893.0;1571002.6;2268893.5;1570997.6009663;2268893.40170439;1005;1005/22 1005/25 1005/26 1005/27 1005/5;tram;31555;TOULOUSE
43.45681308847945, 1.3238836831914735;"{""coordinates"": [1.323883683191474, 43.45681308847945], ""type"": ""Point""}";6192449487677451;tisseo;70211;Pyrénées;AVENUE DES PYRÉNÉES;1564361.0;2252100.0;1564358.2;2252102.5;1564362.34817113;2252099.70846346;302;302/2;bus;31395;MURET
43.51307805078701, 1.387457296562086;"{""coordinates"": [1.387457296562086, 43.51307805078701], ""type"": ""Point""}";6192449487677451;tisseo;11510;Pyrénées;D42;1569625.0;2258249.0;1569627.0;2258243.0;1569625.7275335;2258247.83537269;320;320/7;bus;31433;PORTET-SUR-GARONNE
43.50800635701745, 1.3252880163104588;"{""coordinates"": [1.325288016310459, 43.50800635701745], ""type"": ""Point""}";6192449487677451;tisseo;12961;Pyrénées;ROUTE DE TOULOUSE;1564588.0;2257784.0;1564585.2;2257786.6;1564589.42467927;2257783.92566175;58;58/1 58/2 58/3 58/4 58/5 58/6;bus;31547;SEYSSES
43.57090323193383, 1.4635014185147877;"{""coordinates"": [1.463501418514788, 43.57090323193383], ""type"": ""Point""}";6192449487677451;tisseo;7541;Pélude;AVENUE DE RANGUEIL;1575890.0;2264557.0;1575884.1;2264551.3;1575887.55952682;2264554.90994102;44;44/54;bus;31555;TOULOUSE
43.59763190716073, 1.4588153228919942;"{""coordinates"": [1.458815322891994, 43.59763190716073], ""type"": ""Point""}";6192449487677451;tisseo;5371;Périssé;AVENUE JEAN RIEUX;1575566.0;2267533.0;1575563.5;2267528.4;1575565.98069469;2267532.74121571;L08 SC06;L08/53 SC06/10 SC06/11 SC06/12 SC06/9;lineo scolaire;31555;TOULOUSE
43.52411810840086, 1.3844317664938948;"{""coordinates"": [1.384431766493895, 43.52411810840086], ""type"": ""Point""}";6192449487677451;tisseo;11020;Quart;D24;1569404.0;2259480.0;1569404.6;2259484.1;1569404.70788854;2259479.10116413;49;49/1;bus;31433;PORTET-SUR-GARONNE
43.55816775826795, 1.5386518008428371;"{""coordinates"": [1.538651800842837, 43.55816775826795], ""type"": ""Point""}";6192449487677451;tisseo;18410;Querqueille;AVENUE DE LA MARQUEILLE;1581935.0;2263034.0;1581937.2;2263037.9;1581935.44057282;2263033.21978462;83;83/4;bus;31506;SAINT-ORENS-DE-GAMEVILLE
43.55610531235132, 1.4772547633088582;"{""coordinates"": [1.477254763308858, 43.55610531235132], ""type"": ""Point""}";6192449487677451;tisseo;4440;Ramonville;RAMONVILLE_TRAVÉE1;1576971.0;2262893.0;1576970.0;2262899.3;1576970.87145088;2262894.37652899;112 119;112/7 112/8 119;TAD bus;31446;RAMONVILLE-SAINT-AGNE
