quartier,distance_transport_m,est_metro_proche
Rangueil / Saouzelong,10.6,0
Rangueil / Saouzelong,95.3,0
Capitole / Carmes,215.9,0
Rangueil / Saouzelong,198.1,0
Borderouge / Bagatelle,50.9,0
Borderouge / Bagatelle,243.6,0
Capitole / Carmes,315.1,0
Capitole / Carmes,67.6,0
Rangueil / Saouzelong,264.5,0
Rangueil / Saouzelong,264.5,0
Côte Pavée / Jolimont,234.5,0
Saint-Cyprien / Empalot,104.8,1
Saint-Cyprien / Empalot,104.8,1
Saint-Cyprien / Empalot,104.8,1
Capitole / Carmes,45.9,0
Capitole / Carmes,139.7,0
Rangueil / Saouzelong,200.4,0
Saint-Cyprien / Empalot,224.9,0
Borderouge / Bagatelle,2.0,0
Saint-Cyprien / Empalot,165.0,0
Rangueil / Saouzelong,287.2,0
Borderouge / Bagatelle,158.9,0
Capitole / Carmes,174.4,0
Saint-Cyprien / Empalot,61.1,0
Saint-Cyprien / Empalot,61.1,0
Borderouge / Bagatelle,138.3,0
Capitole / Carmes,126.2,0
Croix-Daurade / Minimes,108.4,0
Borderouge / Bagatelle,288.7,0
Rangueil / Saouzelong,144.5,0
Croix-Daurade / Minimes,173.3,0
Borderouge / Bagatelle,134.1,0
Borderouge / Bagatelle,53.3,0
Croix-Daurade / Minimes,169.1,0
Croix-Daurade / Minimes,169.1,0
Rangueil / Saouzelong,188.4,0
Côte Pavée / Jolimont,311.9,0
Croix-Daurade / Minimes,160.1,0
Capitole / Carmes,41.7,1
Rangueil / Saouzelong,69.5,0
Croix-Daurade / Minimes,153.4,0
Côte Pavée / Jolimont,166.0,0
Saint-Cyprien / Empalot,273.3,0
Rangueil / Saouzelong,152.3,0
Côte Pavée / Jolimont,140.8,0
Rangueil / Saouzelong,189.7,0
Croix-Daurade / Minimes,84.4,0
Capitole / Carmes,18.2,0
Capitole / Carmes,233.7,0
Rangueil / Saouzelong,43.3,0
Borderouge / Bagatelle,205.0,0
Capitole / Carmes,128.8,0
Rangueil / Saouzelong,286.9,0
Côte Pavée / Jolimont,257.6,0
Rangueil / Saouzelong,110.3,0
Côte Pavée / Jolimont,196.9,0
Rangueil / Saouzelong,35.7,0
Saint-Cyprien / Empalot,25.6,0
Côte Pavée / Jolimont,83.0,0
Saint-Cyprien / Empalot,66.5,0
Rangueil / Saouzelong,12.9,0
Rangueil / Saouzelong,165.4,0
Saint-Cyprien / Empalot,39.4,0
Borderouge / Bagatelle,140.7,0
Borderouge / Bagatelle,202.5,0
Côte Pavée / Jolimont,260.4,0
Borderouge / Bagatelle,180.8,0
Croix-Daurade / Minimes,163.7,0
Côte Pavée / Jolimont,305.9,0
Croix-Daurade / Minimes,100.6,0
Capitole / Carmes,138.2,0
Borderouge / Bagatelle,97.8,0
Saint-Cyprien / Empalot,64.0,0
Côte Pavée / Jolimont,124.0,0
Borderouge / Bagatelle,214.0,0
Capitole / Carmes,201.0,0
Borderouge / Bagatelle,45.1,0
Capitole / Carmes,154.3,1
Capitole / Carmes,80.7,0
Borderouge / Bagatelle,71.1,0
Rangueil / Saouzelong,169.1,0
Borderouge / Bagatelle,249.4,0
Rangueil / Saouzelong,122.4,0
Borderouge / Bagatelle,111.5,0
Croix-Daurade / Minimes,102.1,0
Borderouge / Bagatelle,312.6,0
Rangueil / Saouzelong,73.3,0
Saint-Cyprien / Empalot,30.8,0
Capitole / Carmes,83.9,0
Capitole / Carmes,101.6,0
Capitole / Carmes,114.9,0
Borderouge / Bagatelle,287.0,0
Saint-Cyprien / Empalot,93.4,0
Borderouge / Bagatelle,22.6,0
Borderouge / Bagatelle,162.6,0
Saint-Cyprien / Empalot,33.4,0
Rangueil / Saouzelong,55.1,0
Capitole / Carmes,106.6,0
Côte Pavée / Jolimont,406.7,0
Saint-Cyprien / Empalot,276.8,0
Borderouge / Bagatelle,273.9,0
Rangueil / Saouzelong,24.0,0
Borderouge / Bagatelle,288.7,0
Capitole / Carmes,131.0,0
Capitole / Carmes,221.8,0
Capitole / Carmes,235.7,0
Borderouge / Bagatelle,29.2,0
Saint-Cyprien / Empalot,20.7,0
Croix-Daurade / Minimes,255.6,0
Saint-Cyprien / Empalot,261.4,0
Rangueil / Saouzelong,112.1,0
Borderouge / Bagatelle,76.2,0
Saint-Cyprien / Empalot,204.4,0
Saint-Cyprien / Empalot,204.4,0
Rangueil / Saouzelong,111.9,0
Rangueil / Saouzelong,65.5,0
Rangueil / Saouzelong,209.8,0
Rangueil / Saouzelong,184.8,1
Borderouge / Bagatelle,139.7,0
Croix-Daurade / Minimes,226.9,0
Borderouge / Bagatelle,269.5,0
Capitole / Carmes,65.6,0
Capitole / Carmes,56.1,0
Rangueil / Saouzelong,77.2,0
Rangueil / Saouzelong,77.2,0
Rangueil / Saouzelong,77.2,0
Rangueil / Saouzelong,77.2,0
Capitole / Carmes,142.2,0
Capitole / Carmes,51.2,0
Capitole / Carmes,51.2,0
Rangueil / Saouzelong,188.0,0
Borderouge / Bagatelle,76.0,0
Rangueil / Saouzelong,26.2,0
Capitole / Carmes,152.9,0
Capitole / Carmes,68.6,0
Borderouge / Bagatelle,46.2,0
Capitole / Carmes,97.3,0
Borderouge / Bagatelle,334.8,0
Capitole / Carmes,136.9,0
Croix-Daurade / Minimes,77.7,0
Rangueil / Saouzelong,165.9,0
Côte Pavée / Jolimont,63.6,0
Borderouge / Bagatelle,121.8,0
Côte Pavée / Jolimont,120.0,0
Côte Pavée / Jolimont,160.0,0
Côte Pavée / Jolimont,196.6,0
Côte Pavée / Jolimont,76.7,0
Borderouge / Bagatelle,107.9,0
Borderouge / Bagatelle,107.9,0
Borderouge / Bagatelle,389.9,0
Côte Pavée / Jolimont,23.8,1
Saint-Cyprien / Empalot,165.4,0
Côte Pavée / Jolimont,107.2,0
Côte Pavée / Jolimont,47.7,0
Rangueil / Saouzelong,152.9,0
Saint-Cyprien / Empalot,88.1,0
Côte Pavée / Jolimont,409.6,0
Rangueil / Saouzelong,97.7,0
Borderouge / Bagatelle,150.2,1
Côte Pavée / Jolimont,320.9,0
Rangueil / Saouzelong,151.4,0
Croix-Daurade / Minimes,231.0,0
Rangueil / Saouzelong,170.1,0
Borderouge / Bagatelle,113.5,0
Borderouge / Bagatelle,164.5,0
Borderouge / Bagatelle,164.5,0
Borderouge / Bagatelle,141.3,0
Capitole / Carmes,36.9,0
Saint-Cyprien / Empalot,145.4,0
Capitole / Carmes,39.8,0
Croix-Daurade / Minimes,10.1,0
Borderouge / Bagatelle,405.8,0
Saint-Cyprien / Empalot,1.6,0
Capitole / Carmes,205.5,0
Côte Pavée / Jolimont,446.7,0
Rangueil / Saouzelong,188.1,0
Capitole / Carmes,281.0,0
Rangueil / Saouzelong,164.4,0
Rangueil / Saouzelong,189.7,0
Rangueil / Saouzelong,153.4,0
Côte Pavée / Jolimont,212.2,0
Côte Pavée / Jolimont,212.2,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Côte Pavée / Jolimont,184.7,0
Rangueil / Saouzelong,136.1,0
Rangueil / Saouzelong,2.0,0
Saint-Cyprien / Empalot,324.6,0
Borderouge / Bagatelle,15.0,0
Borderouge / Bagatelle,137.0,0
Capitole / Carmes,134.8,1
Borderouge / Bagatelle,122.0,0
Côte Pavée / Jolimont,54.6,0
Rangueil / Saouzelong,144.5,0
Rangueil / Saouzelong,134.8,0
Côte Pavée / Jolimont,73.3,0
Rangueil / Saouzelong,250.4,0
Capitole / Carmes,46.8,0
Borderouge / Bagatelle,64.2,0
Borderouge / Bagatelle,168.6,0
Rangueil / Saouzelong,87.1,1
Capitole / Carmes,147.8,0
Rangueil / Saouzelong,50.2,0
Saint-Cyprien / Empalot,249.6,0
Côte Pavée / Jolimont,60.1,0
Borderouge / Bagatelle,338.3,0
Rangueil / Saouzelong,144.5,0
Saint-Cyprien / Empalot,213.8,0
Saint-Cyprien / Empalot,235.3,0
Saint-Cyprien / Empalot,235.3,0
Rangueil / Saouzelong,106.6,0
Saint-Cyprien / Empalot,228.9,0
Rangueil / Saouzelong,103.6,0
Rangueil / Saouzelong,135.4,0
Rangueil / Saouzelong,164.2,0
Côte Pavée / Jolimont,32.2,0
Rangueil / Saouzelong,76.6,1
Capitole / Carmes,291.1,0
Rangueil / Saouzelong,99.0,0
Borderouge / Bagatelle,341.9,0
Borderouge / Bagatelle,162.9,0
Rangueil / Saouzelong,227.7,0
Saint-Cyprien / Empalot,14.2,0
Capitole / Carmes,212.2,0
Rangueil / Saouzelong,103.9,0
Croix-Daurade / Minimes,408.6,0
Saint-Cyprien / Empalot,321.8,0
Côte Pavée / Jolimont,281.6,0
Rangueil / Saouzelong,140.1,0
Borderouge / Bagatelle,392.0,0
Rangueil / Saouzelong,131.2,0
Côte Pavée / Jolimont,76.7,0
Saint-Cyprien / Empalot,87.6,0
Rangueil / Saouzelong,214.1,0
Saint-Cyprien / Empalot,67.9,0
Rangueil / Saouzelong,223.0,0
Capitole / Carmes,265.4,0
Rangueil / Saouzelong,103.8,0
Rangueil / Saouzelong,189.7,0
Saint-Cyprien / Empalot,159.7,0
Côte Pavée / Jolimont,305.1,0
Borderouge / Bagatelle,5.8,0
Capitole / Carmes,355.3,0
Capitole / Carmes,202.2,0
Capitole / Carmes,152.8,1
Rangueil / Saouzelong,23.9,0
Borderouge / Bagatelle,12.0,0
Saint-Cyprien / Empalot,159.4,0
Saint-Cyprien / Empalot,131.3,0
Borderouge / Bagatelle,160.2,0
Côte Pavée / Jolimont,65.4,0
Côte Pavée / Jolimont,90.2,0
Borderouge / Bagatelle,376.0,0
Borderouge / Bagatelle,53.3,0
Rangueil / Saouzelong,95.1,0
Côte Pavée / Jolimont,108.7,0
Capitole / Carmes,114.2,0
Rangueil / Saouzelong,163.5,0
Rangueil / Saouzelong,58.3,0
Rangueil / Saouzelong,139.2,0
Borderouge / Bagatelle,115.0,0
Rangueil / Saouzelong,109.6,0
Saint-Cyprien / Empalot,233.7,0
Capitole / Carmes,20.1,0
Capitole / Carmes,139.6,0
Borderouge / Bagatelle,29.2,0
Borderouge / Bagatelle,29.2,0
Croix-Daurade / Minimes,46.9,0
Côte Pavée / Jolimont,138.4,0
Croix-Daurade / Minimes,42.4,0
Côte Pavée / Jolimont,205.1,0
Rangueil / Saouzelong,46.2,0
Borderouge / Bagatelle,219.3,0
Rangueil / Saouzelong,22.0,0
Borderouge / Bagatelle,110.5,0
Borderouge / Bagatelle,420.6,0
Borderouge / Bagatelle,219.5,0
Côte Pavée / Jolimont,290.2,0
Côte Pavée / Jolimont,266.1,0
Rangueil / Saouzelong,55.1,0
Rangueil / Saouzelong,211.3,1
Rangueil / Saouzelong,152.8,0
Saint-Cyprien / Empalot,276.1,0
Capitole / Carmes,41.7,0
Borderouge / Bagatelle,75.8,0
Borderouge / Bagatelle,60.4,0
Borderouge / Bagatelle,60.4,0
Borderouge / Bagatelle,142.1,0
Saint-Cyprien / Empalot,118.0,0
Borderouge / Bagatelle,187.7,0
Côte Pavée / Jolimont,195.3,0
Capitole / Carmes,192.9,0
Côte Pavée / Jolimont,28.8,0
Capitole / Carmes,105.3,0
Borderouge / Bagatelle,105.7,0
Côte Pavée / Jolimont,153.0,0
Rangueil / Saouzelong,179.6,0
Saint-Cyprien / Empalot,250.2,0
Côte Pavée / Jolimont,105.6,0
Capitole / Carmes,51.6,0
Rangueil / Saouzelong,57.4,0
Rangueil / Saouzelong,57.4,0
Borderouge / Bagatelle,92.1,0
Capitole / Carmes,209.6,0
Côte Pavée / Jolimont,62.5,0
Rangueil / Saouzelong,263.3,0
Côte Pavée / Jolimont,111.2,0
Borderouge / Bagatelle,350.1,0
Côte Pavée / Jolimont,5.9,0
Capitole / Carmes,104.9,0
Rangueil / Saouzelong,164.8,0
Croix-Daurade / Minimes,197.7,0
Borderouge / Bagatelle,334.6,0
Capitole / Carmes,98.8,0
Capitole / Carmes,55.0,0
Capitole / Carmes,55.0,0
Capitole / Carmes,64.2,0
Côte Pavée / Jolimont,154.0,0
Rangueil / Saouzelong,133.1,0
Capitole / Carmes,92.8,0
Saint-Cyprien / Empalot,83.3,0
Croix-Daurade / Minimes,359.7,0
Saint-Cyprien / Empalot,205.5,0
Capitole / Carmes,68.4,0
Borderouge / Bagatelle,219.5,0
Saint-Cyprien / Empalot,71.0,0
Borderouge / Bagatelle,157.8,0
Borderouge / Bagatelle,174.1,0
Borderouge / Bagatelle,36.7,0
Côte Pavée / Jolimont,249.7,0
Rangueil / Saouzelong,111.9,0
Croix-Daurade / Minimes,12.7,0
Croix-Daurade / Minimes,12.7,0
Côte Pavée / Jolimont,160.9,0
Rangueil / Saouzelong,153.5,0
Borderouge / Bagatelle,78.3,0
Borderouge / Bagatelle,62.3,0
Capitole / Carmes,168.9,0
Côte Pavée / Jolimont,115.8,0
Rangueil / Saouzelong,209.9,0
Rangueil / Saouzelong,164.2,0
Rangueil / Saouzelong,149.0,0
Borderouge / Bagatelle,169.6,0
Rangueil / Saouzelong,13.8,0
Borderouge / Bagatelle,289.5,0
Borderouge / Bagatelle,389.9,0
Côte Pavée / Jolimont,30.3,0
Capitole / Carmes,75.7,0
Saint-Cyprien / Empalot,87.4,0
Borderouge / Bagatelle,67.9,0
Borderouge / Bagatelle,369.6,0
Borderouge / Bagatelle,155.8,0
Borderouge / Bagatelle,239.7,0
Rangueil / Saouzelong,242.9,0
Capitole / Carmes,104.9,0
Borderouge / Bagatelle,213.3,0
Capitole / Carmes,105.3,0
Croix-Daurade / Minimes,88.3,0
Borderouge / Bagatelle,288.3,0
Borderouge / Bagatelle,455.2,0
Rangueil / Saouzelong,83.9,0
Côte Pavée / Jolimont,319.9,0
Rangueil / Saouzelong,129.2,0
Côte Pavée / Jolimont,126.0,0
Rangueil / Saouzelong,114.3,1
Saint-Cyprien / Empalot,34.9,0
Rangueil / Saouzelong,84.3,0
Borderouge / Bagatelle,79.2,0
Borderouge / Bagatelle,176.8,0
Côte Pavée / Jolimont,101.5,0
Saint-Cyprien / Empalot,126.1,0
Croix-Daurade / Minimes,154.9,0
Côte Pavée / Jolimont,38.4,0
Croix-Daurade / Minimes,166.4,0
Borderouge / Bagatelle,205.2,0
Côte Pavée / Jolimont,159.7,1
Rangueil / Saouzelong,129.2,0
Rangueil / Saouzelong,255.8,0
Côte Pavée / Jolimont,165.3,0
Rangueil / Saouzelong,45.6,0
Côte Pavée / Jolimont,300.2,0
Rangueil / Saouzelong,60.5,0
Borderouge / Bagatelle,56.7,0
Rangueil / Saouzelong,104.4,0
Borderouge / Bagatelle,23.3,0
Borderouge / Bagatelle,156.0,0
Côte Pavée / Jolimont,58.2,0
Capitole / Carmes,256.5,0
Rangueil / Saouzelong,207.9,0
Borderouge / Bagatelle,286.0,0
Saint-Cyprien / Empalot,72.0,0
Rangueil / Saouzelong,248.6,0
Borderouge / Bagatelle,272.8,0
Borderouge / Bagatelle,102.6,0
Saint-Cyprien / Empalot,344.7,0
Rangueil / Saouzelong,114.0,0
Capitole / Carmes,61.5,0
Côte Pavée / Jolimont,218.5,0
Borderouge / Bagatelle,102.6,0
Croix-Daurade / Minimes,63.5,0
Croix-Daurade / Minimes,450.5,0
Rangueil / Saouzelong,49.4,0
Borderouge / Bagatelle,70.6,0
Capitole / Carmes,127.1,0
Capitole / Carmes,127.1,0
Borderouge / Bagatelle,106.5,0
Côte Pavée / Jolimont,148.9,0
Croix-Daurade / Minimes,90.0,0
Saint-Cyprien / Empalot,64.8,0
Saint-Cyprien / Empalot,64.8,0
Saint-Cyprien / Empalot,64.8,0
Saint-Cyprien / Empalot,64.8,0
Saint-Cyprien / Empalot,64.8,0
Saint-Cyprien / Empalot,93.4,0
Borderouge / Bagatelle,227.9,0
Rangueil / Saouzelong,31.6,1
Capitole / Carmes,229.5,0
Capitole / Carmes,46.8,0
Capitole / Carmes,46.8,0
Borderouge / Bagatelle,221.1,0
Borderouge / Bagatelle,147.6,0
Rangueil / Saouzelong,159.2,0
Saint-Cyprien / Empalot,123.9,0
Borderouge / Bagatelle,165.3,0
Capitole / Carmes,9.9,0
Capitole / Carmes,140.4,0
Croix-Daurade / Minimes,160.6,0
Saint-Cyprien / Empalot,120.1,1
Capitole / Carmes,137.9,0
Capitole / Carmes,172.9,0
Borderouge / Bagatelle,182.2,0
Rangueil / Saouzelong,153.9,0
Borderouge / Bagatelle,131.5,0
Saint-Cyprien / Empalot,83.0,0
Rangueil / Saouzelong,249.8,0
Saint-Cyprien / Empalot,52.2,0
Côte Pavée / Jolimont,242.2,0
Borderouge / Bagatelle,202.2,0
Rangueil / Saouzelong,74.0,0
Côte Pavée / Jolimont,183.8,0
Capitole / Carmes,37.7,0
Borderouge / Bagatelle,134.8,0
Capitole / Carmes,187.2,0
Rangueil / Saouzelong,113.3,0
Borderouge / Bagatelle,76.9,0
Côte Pavée / Jolimont,111.1,0
Borderouge / Bagatelle,169.1,0
Capitole / Carmes,62.4,0
Borderouge / Bagatelle,111.5,0
Saint-Cyprien / Empalot,184.4,0
Saint-Cyprien / Empalot,184.4,0
Borderouge / Bagatelle,185.4,0
Croix-Daurade / Minimes,183.4,0
Capitole / Carmes,71.0,0
Saint-Cyprien / Empalot,181.0,0
Croix-Daurade / Minimes,98.1,0
Croix-Daurade / Minimes,76.5,0
Rangueil / Saouzelong,72.2,0
Borderouge / Bagatelle,129.6,0
Côte Pavée / Jolimont,188.1,0
Capitole / Carmes,136.5,0
Capitole / Carmes,35.7,0
Borderouge / Bagatelle,88.4,0
Rangueil / Saouzelong,107.1,0
Borderouge / Bagatelle,207.1,1
Saint-Cyprien / Empalot,135.7,0
Croix-Daurade / Minimes,85.2,0
Borderouge / Bagatelle,144.2,0
Croix-Daurade / Minimes,137.6,0
Côte Pavée / Jolimont,25.9,0
Rangueil / Saouzelong,243.1,0
Saint-Cyprien / Empalot,79.2,0
Borderouge / Bagatelle,149.4,0
Capitole / Carmes,153.3,0
Capitole / Carmes,120.2,0
Saint-Cyprien / Empalot,272.2,0
Saint-Cyprien / Empalot,104.1,0
Borderouge / Bagatelle,318.3,0
Croix-Daurade / Minimes,166.4,0
Borderouge / Bagatelle,141.3,0
Capitole / Carmes,60.6,0
Rangueil / Saouzelong,124.5,0
Capitole / Carmes,308.7,0
Borderouge / Bagatelle,29.2,0
Capitole / Carmes,129.3,0
Capitole / Carmes,196.9,0
Capitole / Carmes,146.0,0
Côte Pavée / Jolimont,189.2,0
Borderouge / Bagatelle,77.7,0
Borderouge / Bagatelle,172.7,0
Borderouge / Bagatelle,172.7,0
Borderouge / Bagatelle,100.1,0
Côte Pavée / Jolimont,154.6,0
Croix-Daurade / Minimes,16.3,0
Croix-Daurade / Minimes,75.4,0
Capitole / Carmes,106.4,1
Capitole / Carmes,14.4,0
Rangueil / Saouzelong,241.5,0
Côte Pavée / Jolimont,73.3,0
Côte Pavée / Jolimont,66.4,0
Croix-Daurade / Minimes,73.7,0
Borderouge / Bagatelle,223.9,0
Croix-Daurade / Minimes,145.3,0
Capitole / Carmes,203.2,0
Borderouge / Bagatelle,94.4,0
Capitole / Carmes,296.0,0
Saint-Cyprien / Empalot,80.4,0
Borderouge / Bagatelle,377.1,0
Capitole / Carmes,75.7,0
Côte Pavée / Jolimont,122.2,0
Côte Pavée / Jolimont,122.2,0
Côte Pavée / Jolimont,122.2,0
Saint-Cyprien / Empalot,27.7,0
Saint-Cyprien / Empalot,137.4,0
Côte Pavée / Jolimont,121.4,0
Capitole / Carmes,81.5,0
Côte Pavée / Jolimont,147.2,0
Saint-Cyprien / Empalot,82.4,0
Capitole / Carmes,64.9,0
