surface_m2,nb_pieces,is_maison,revenu_median_mensuel,taux_pauvrete_pct,population_2019,part_jeunes_pct,part_seniors_pct,mois_mutation,distance_transport_m,est_metro_proche,q_Bagatelle / Reynerie,q_Borderouge / Croix-Daurade,q_Capitole / Carmes,q_Côte Pavée / Jolimont,q_Rangueil / Saouzelong,q_Saint-Cyprien / Arènes
83.0,4,0,1935.5,19.1,96734,32.2,13.0,5,17.3,0.0,False,True,False,False,False,False
67.0,3,0,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
69.0,3,0,1935.5,19.1,96734,32.2,13.0,10,239.1,0.0,False,True,False,False,False,False
49.0,3,0,1529.5,36.2,105462,32.7,11.3,1,138.8,0.0,False,False,False,False,True,False
95.0,4,0,1529.5,36.2,105462,32.7,11.3,2,155.0,0.0,False,False,False,False,True,False
56.0,3,0,1529.5,36.2,105462,32.7,11.3,7,239.2,0.0,False,False,False,False,True,False
86.0,4,0,1935.5,19.1,96734,32.2,13.0,10,243.6,0.0,False,True,False,False,False,False
94.0,4,1,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
52.0,2,0,1935.5,19.1,96734,32.2,13.0,7,33.1,0.0,False,True,False,False,False,False
24.0,1,0,2324.5,16.1,83796,41.1,13.4,10,69.1,0.0,False,False,True,False,False,False
32.0,1,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
50.0,3,0,1529.5,36.2,105462,32.7,11.3,11,134.8,0.0,False,False,False,False,True,False
68.0,4,0,2324.5,16.1,83796,41.1,13.4,7,84.0,0.0,False,False,True,False,False,False
53.0,2,0,2155.0,15.3,70863,28.8,15.8,9,162.5,0.0,False,False,False,False,False,True
60.0,3,1,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
74.0,4,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
68.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,8,311.4,0.0,False,True,False,False,False,False
24.0,1,0,1529.5,36.2,105462,32.7,11.3,6,179.4,0.0,False,False,False,False,True,False
40.0,3,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
44.0,1,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
55.0,2,0,2324.5,16.1,83796,41.1,13.4,6,113.8,0.0,False,False,True,False,False,False
38.0,1,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
69.0,3,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
62.0,2,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
142.0,4,1,1935.5,19.1,96734,32.2,13.0,1,244.5,0.0,False,True,False,False,False,False
49.0,2,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
57.0,3,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
118.0,4,0,1638.4,25.8,70238,27.7,10.2,3,183.7,0.0,False,False,False,True,False,False
99.0,3,0,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
50.0,2,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
102.0,6,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
39.0,2,0,1529.5,36.2,105462,32.7,11.3,4,101.8,0.0,False,False,False,False,True,False
64.0,3,0,1935.5,19.1,96734,32.2,13.0,1,252.1,0.0,False,True,False,False,False,False
69.0,3,0,1638.4,25.8,70238,27.7,10.2,9,73.3,0.0,False,False,False,True,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
74.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
43.0,2,0,1956.6,18.3,66372,26.5,15.3,8,,,True,False,False,False,False,False
48.0,2,0,1529.5,36.2,105462,32.7,11.3,6,39.6,0.0,False,False,False,False,True,False
74.0,3,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
66.0,4,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
125.0,4,1,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
91.0,4,1,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
65.0,3,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
49.0,1,0,1529.5,36.2,105462,32.7,11.3,3,11.9,0.0,False,False,False,False,True,False
52.0,2,0,2155.0,15.3,70863,28.8,15.8,7,44.3,0.0,False,False,False,False,False,True
88.0,4,1,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
100.0,4,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
35.0,2,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
99.0,4,0,1529.5,36.2,105462,32.7,11.3,7,112.1,0.0,False,False,False,False,True,False
29.0,1,0,2324.5,16.1,83796,41.1,13.4,8,117.9,0.0,False,False,True,False,False,False
33.0,1,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
68.0,3,0,1529.5,36.2,105462,32.7,11.3,6,155.4,1.0,False,False,False,False,True,False
100.0,3,0,2324.5,16.1,83796,41.1,13.4,1,115.8,0.0,False,False,True,False,False,False
65.0,3,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
156.0,6,1,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
38.0,1,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
37.0,1,1,1529.5,36.2,105462,32.7,11.3,1,109.7,0.0,False,False,False,False,True,False
25.0,1,0,2155.0,15.3,70863,28.8,15.8,5,,,False,False,False,False,False,True
58.0,3,0,1935.5,19.1,96734,32.2,13.0,9,205.2,0.0,False,True,False,False,False,False
66.0,3,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
41.0,2,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
47.0,2,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
41.0,2,0,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
84.0,5,1,2155.0,15.3,70863,28.8,15.8,7,9.8,0.0,False,False,False,False,False,True
31.0,1,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
20.0,1,0,2324.5,16.1,83796,41.1,13.4,10,357.4,0.0,False,False,True,False,False,False
150.0,5,1,1529.5,36.2,105462,32.7,11.3,9,512.6,0.0,False,False,False,False,True,False
66.0,3,0,1529.5,36.2,105462,32.7,11.3,9,91.6,0.0,False,False,False,False,True,False
23.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
88.0,4,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
125.0,5,0,1529.5,36.2,105462,32.7,11.3,7,118.2,0.0,False,False,False,False,True,False
75.0,2,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
17.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
106.0,5,1,1529.5,36.2,105462,32.7,11.3,9,188.4,0.0,False,False,False,False,True,False
60.0,3,0,1956.6,18.3,66372,26.5,15.3,7,96.2,0.0,True,False,False,False,False,False
39.0,2,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
90.0,4,1,1638.4,25.8,70238,27.7,10.2,6,309.6,0.0,False,False,False,True,False,False
25.0,1,0,1638.4,25.8,70238,27.7,10.2,8,105.5,0.0,False,False,False,True,False,False
82.0,3,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
71.0,4,0,2155.0,15.3,70863,28.8,15.8,5,,,False,False,False,False,False,True
30.0,1,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
16.0,1,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
41.0,2,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
97.0,4,1,2155.0,15.3,70863,28.8,15.8,12,93.4,0.0,False,False,False,False,False,True
48.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
63.0,2,0,2324.5,16.1,83796,41.1,13.4,9,153.5,0.0,False,False,True,False,False,False
101.0,4,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
69.0,3,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
63.0,4,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
70.0,3,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
53.0,2,0,1638.4,25.8,70238,27.7,10.2,12,184.7,0.0,False,False,False,True,False,False
90.0,5,0,1935.5,19.1,96734,32.2,13.0,12,221.1,0.0,False,True,False,False,False,False
55.0,3,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
44.0,2,0,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
61.0,3,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
50.0,2,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
151.0,3,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
59.0,3,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
47.0,2,0,1529.5,36.2,105462,32.7,11.3,11,105.3,0.0,False,False,False,False,True,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
117.0,5,0,2155.0,15.3,70863,28.8,15.8,2,178.8,1.0,False,False,False,False,False,True
72.0,3,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
44.0,2,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
44.0,2,0,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
46.0,2,0,1935.5,19.1,96734,32.2,13.0,5,77.8,0.0,False,True,False,False,False,False
41.0,2,0,2155.0,15.3,70863,28.8,15.8,1,111.9,0.0,False,False,False,False,False,True
84.0,4,1,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
20.0,1,0,2324.5,16.1,83796,41.1,13.4,4,,,False,False,True,False,False,False
55.0,3,0,1638.4,25.8,70238,27.7,10.2,1,157.5,0.0,False,False,False,True,False,False
66.0,3,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
40.0,1,1,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
73.0,4,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
23.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
45.0,2,0,1935.5,19.1,96734,32.2,13.0,6,33.7,0.0,False,True,False,False,False,False
75.0,4,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
45.0,2,0,2324.5,16.1,83796,41.1,13.4,1,43.7,0.0,False,False,True,False,False,False
28.0,1,1,1529.5,36.2,105462,32.7,11.3,4,61.4,0.0,False,False,False,False,True,False
167.0,4,0,2324.5,16.1,83796,41.1,13.4,12,127.1,0.0,False,False,True,False,False,False
58.0,3,0,1935.5,19.1,96734,32.2,13.0,6,121.5,1.0,False,True,False,False,False,False
37.0,2,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
70.0,4,1,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
18.0,1,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
91.0,4,0,1935.5,19.1,96734,32.2,13.0,9,42.5,0.0,False,True,False,False,False,False
21.0,1,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
24.0,1,0,1956.6,18.3,66372,26.5,15.3,7,88.6,0.0,True,False,False,False,False,False
55.0,2,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
25.0,2,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
70.0,3,0,1638.4,25.8,70238,27.7,10.2,12,124.0,0.0,False,False,False,True,False,False
17.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
25.0,1,0,2155.0,15.3,70863,28.8,15.8,8,165.4,0.0,False,False,False,False,False,True
78.0,4,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
90.0,3,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
74.0,3,0,1529.5,36.2,105462,32.7,11.3,6,185.9,0.0,False,False,False,False,True,False
61.0,3,0,2155.0,15.3,70863,28.8,15.8,2,,,False,False,False,False,False,True
86.0,5,1,1638.4,25.8,70238,27.7,10.2,8,110.9,0.0,False,False,False,True,False,False
100.0,3,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
40.0,2,0,1935.5,19.1,96734,32.2,13.0,3,138.8,0.0,False,True,False,False,False,False
84.0,4,0,1935.5,19.1,96734,32.2,13.0,5,285.7,0.0,False,True,False,False,False,False
45.0,3,1,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
40.0,2,0,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
22.0,1,0,2324.5,16.1,83796,41.1,13.4,1,225.8,0.0,False,False,True,False,False,False
83.0,3,1,1638.4,25.8,70238,27.7,10.2,12,290.2,0.0,False,False,False,True,False,False
15.0,1,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
26.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
165.0,8,1,1638.4,25.8,70238,27.7,10.2,7,65.0,0.0,False,False,False,True,False,False
33.0,2,0,1529.5,36.2,105462,32.7,11.3,2,173.5,0.0,False,False,False,False,True,False
62.0,3,0,1638.4,25.8,70238,27.7,10.2,10,112.3,0.0,False,False,False,True,False,False
120.0,5,1,2324.5,16.1,83796,41.1,13.4,8,145.5,0.0,False,False,True,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
135.0,6,1,1956.6,18.3,66372,26.5,15.3,7,,,True,False,False,False,False,False
37.0,2,0,1529.5,36.2,105462,32.7,11.3,4,64.6,0.0,False,False,False,False,True,False
33.0,2,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
54.0,3,0,1638.4,25.8,70238,27.7,10.2,7,111.2,0.0,False,False,False,True,False,False
61.0,3,0,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
46.0,2,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
44.0,2,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
85.0,4,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
47.0,2,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,1,222.9,0.0,False,True,False,False,False,False
41.0,2,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
61.0,3,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
38.0,2,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
160.0,5,1,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
59.0,3,0,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
62.0,3,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
60.0,3,0,1529.5,36.2,105462,32.7,11.3,8,,,False,False,False,False,True,False
31.0,1,0,2324.5,16.1,83796,41.1,13.4,2,,,False,False,True,False,False,False
90.0,4,0,1935.5,19.1,96734,32.2,13.0,9,109.7,0.0,False,True,False,False,False,False
108.0,3,0,1529.5,36.2,105462,32.7,11.3,7,81.5,0.0,False,False,False,False,True,False
117.0,4,0,1529.5,36.2,105462,32.7,11.3,3,156.9,0.0,False,False,False,False,True,False
67.0,3,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
77.0,4,0,1935.5,19.1,96734,32.2,13.0,11,136.6,0.0,False,True,False,False,False,False
88.0,4,0,2155.0,15.3,70863,28.8,15.8,12,64.0,0.0,False,False,False,False,False,True
57.0,3,0,1529.5,36.2,105462,32.7,11.3,9,132.2,0.0,False,False,False,False,True,False
46.0,2,0,1529.5,36.2,105462,32.7,11.3,6,209.9,0.0,False,False,False,False,True,False
92.0,4,1,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
100.0,5,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
18.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
87.0,6,0,1638.4,25.8,70238,27.7,10.2,7,159.7,1.0,False,False,False,True,False,False
91.0,2,1,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
50.0,2,0,2155.0,15.3,70863,28.8,15.8,2,,,False,False,False,False,False,True
44.0,2,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
64.0,4,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
103.0,5,1,1956.6,18.3,66372,26.5,15.3,7,95.6,0.0,True,False,False,False,False,False
52.0,3,0,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
75.0,4,0,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
63.0,3,0,1956.6,18.3,66372,26.5,15.3,4,,,True,False,False,False,False,False
45.0,2,0,2324.5,16.1,83796,41.1,13.4,9,82.7,0.0,False,False,True,False,False,False
16.0,1,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
63.0,4,1,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
67.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
35.0,2,0,1935.5,19.1,96734,32.2,13.0,11,139.9,0.0,False,True,False,False,False,False
34.0,2,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
72.0,3,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
61.0,3,0,2324.5,16.1,83796,41.1,13.4,6,37.7,0.0,False,False,True,False,False,False
25.0,1,0,2324.5,16.1,83796,41.1,13.4,12,106.6,0.0,False,False,True,False,False,False
32.0,1,0,2324.5,16.1,83796,41.1,13.4,9,287.8,0.0,False,False,True,False,False,False
66.0,3,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
60.0,3,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
22.0,1,0,2324.5,16.1,83796,41.1,13.4,6,143.3,0.0,False,False,True,False,False,False
66.0,4,0,1529.5,36.2,105462,32.7,11.3,6,218.6,0.0,False,False,False,False,True,False
60.0,3,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
41.0,2,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
36.0,2,0,1638.4,25.8,70238,27.7,10.2,2,111.2,0.0,False,False,False,True,False,False
26.0,1,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
66.0,3,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
67.0,3,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
64.0,3,0,1935.5,19.1,96734,32.2,13.0,1,227.7,0.0,False,True,False,False,False,False
21.0,1,0,1638.4,25.8,70238,27.7,10.2,2,89.2,0.0,False,False,False,True,False,False
69.0,3,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
82.0,4,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
44.0,1,0,2155.0,15.3,70863,28.8,15.8,10,,,False,False,False,False,False,True
19.0,1,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
25.0,1,0,1935.5,19.1,96734,32.2,13.0,12,87.9,0.0,False,True,False,False,False,False
33.0,2,0,1529.5,36.2,105462,32.7,11.3,4,33.2,0.0,False,False,False,False,True,False
15.0,1,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
46.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
70.0,4,0,1529.5,36.2,105462,32.7,11.3,10,,,False,False,False,False,True,False
71.0,4,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
39.0,2,0,2155.0,15.3,70863,28.8,15.8,5,30.8,0.0,False,False,False,False,False,True
45.0,2,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
44.0,2,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
40.0,1,0,1935.5,19.1,96734,32.2,13.0,8,42.2,0.0,False,True,False,False,False,False
58.0,3,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
20.0,1,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
40.0,2,0,1956.6,18.3,66372,26.5,15.3,8,,,True,False,False,False,False,False
66.0,4,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
50.0,2,0,2324.5,16.1,83796,41.1,13.4,10,130.2,0.0,False,False,True,False,False,False
14.0,1,0,2155.0,15.3,70863,28.8,15.8,8,94.3,0.0,False,False,False,False,False,True
113.0,5,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
55.0,3,0,2155.0,15.3,70863,28.8,15.8,2,166.4,0.0,False,False,False,False,False,True
34.0,2,0,2324.5,16.1,83796,41.1,13.4,6,42.4,0.0,False,False,True,False,False,False
61.0,3,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
63.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
106.0,4,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
74.0,3,0,2155.0,15.3,70863,28.8,15.8,11,,,False,False,False,False,False,True
145.0,5,1,1529.5,36.2,105462,32.7,11.3,10,,,False,False,False,False,True,False
126.0,5,1,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
94.0,5,1,2155.0,15.3,70863,28.8,15.8,12,71.0,0.0,False,False,False,False,False,True
86.0,4,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
35.0,2,0,1956.6,18.3,66372,26.5,15.3,1,137.6,0.0,True,False,False,False,False,False
13.0,1,0,2324.5,16.1,83796,41.1,13.4,4,,,False,False,True,False,False,False
82.0,3,1,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
39.0,1,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
35.0,2,0,2155.0,15.3,70863,28.8,15.8,5,206.1,0.0,False,False,False,False,False,True
82.0,4,0,2324.5,16.1,83796,41.1,13.4,5,202.3,0.0,False,False,True,False,False,False
36.0,1,0,1529.5,36.2,105462,32.7,11.3,1,42.9,0.0,False,False,False,False,True,False
49.0,2,0,1529.5,36.2,105462,32.7,11.3,12,99.0,0.0,False,False,False,False,True,False
47.0,3,0,1638.4,25.8,70238,27.7,10.2,5,323.2,0.0,False,False,False,True,False,False
30.0,2,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
62.0,3,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
53.0,2,0,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
61.0,3,0,1935.5,19.1,96734,32.2,13.0,11,113.9,1.0,False,True,False,False,False,False
38.0,2,0,1935.5,19.1,96734,32.2,13.0,3,180.7,0.0,False,True,False,False,False,False
82.0,4,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
24.0,2,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
115.0,5,1,1935.5,19.1,96734,32.2,13.0,8,156.4,0.0,False,True,False,False,False,False
76.0,5,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
62.0,3,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
37.0,2,0,2155.0,15.3,70863,28.8,15.8,10,146.3,0.0,False,False,False,False,False,True
28.0,1,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
40.0,2,0,1935.5,19.1,96734,32.2,13.0,7,165.3,0.0,False,True,False,False,False,False
